OTicketID,DishID,OrderTime,Quantity,Price
TKT0075192,19,2021-05-16 05:07:26,2,15000
TKT0075193,32,2021-03-28 11:18:31,3,40000
TKT0075197,28,2020-03-21 04:49:24,4,35000
TKT0075201,39,2023-07-12 03:30:36,4,80000
TKT0075204,34,2020-08-28 00:51:11,1,50000
TKT0075206,25,2020-12-17 13:20:22,2,180000
TKT0075209,14,2022-03-05 09:28:52,5,40000
TKT0075213,33,2021-09-15 14:32:27,5,35000
TKT0075216,26,2020-05-29 13:48:11,5,25000
TKT0075217,26,2021-10-10 21:51:14,1,25000
TKT0075223,37,2024-07-05 16:57:21,3,40000
TKT0075224,18,2021-04-10 19:47:18,4,40000
TKT0075227,7,2023-02-27 15:23:35,2,70000
TKT0075228,36,2020-08-21 15:00:01,1,55000
TKT0075229,23,2022-10-03 03:59:35,3,200000
TKT0075230,29,2020-07-16 06:32:00,1,50000
TKT0075231,29,2022-11-29 12:05:42,3,50000
TKT0075233,25,2020-06-27 01:18:46,3,180000
TKT0075235,1,2022-03-02 00:30:01,4,50000
TKT0075236,20,2023-03-03 22:28:38,5,40000
TKT0075238,13,2024-05-19 09:38:32,3,35000
TKT0075239,11,2020-11-06 17:30:53,5,100000
TKT0075242,34,2024-01-16 13:22:40,5,50000
TKT0075244,7,2024-12-26 02:17:35,4,70000
TKT0075245,38,2020-04-08 16:37:23,4,65000
TKT0075251,18,2023-12-12 03:06:19,2,40000
TKT0075252,29,2022-03-30 20:46:36,5,50000
TKT0075255,1,2021-03-03 07:04:37,1,50000
TKT0075258,30,2021-07-05 12:37:11,5,30000
TKT0075259,20,2020-05-14 22:03:49,3,40000
TKT0075260,34,2024-06-04 08:12:30,4,50000
TKT0075261,6,2024-02-28 13:58:28,1,60000
TKT0075262,6,2024-09-20 12:15:24,5,60000
TKT0075263,36,2022-04-24 04:56:47,3,55000
TKT0075265,11,2020-05-02 08:43:31,5,100000
TKT0075272,8,2023-08-07 04:49:58,5,75000
TKT0075274,8,2021-04-03 08:25:11,2,75000
TKT0075275,14,2024-12-09 10:02:55,2,40000
TKT0075279,18,2024-05-20 13:58:36,4,40000
TKT0075281,15,2023-06-24 17:52:10,3,50000
TKT0075284,21,2020-10-29 04:19:31,4,35000
TKT0075285,7,2023-11-20 23:15:08,3,70000
TKT0075286,20,2020-06-06 09:21:39,3,40000
TKT0075288,36,2024-08-11 20:02:47,3,55000
TKT0075290,21,2021-06-10 20:02:52,1,35000
TKT0075291,7,2022-11-21 04:42:40,4,70000
TKT0075293,31,2023-10-18 15:35:37,1,15000
TKT0075294,33,2020-02-01 16:49:20,2,35000
TKT0075297,15,2023-08-01 06:22:17,4,50000
TKT0075298,38,2022-10-14 05:41:51,5,65000
TKT0075304,23,2022-11-04 10:18:40,4,200000
TKT0075316,36,2022-10-26 04:35:18,5,55000
TKT0075321,1,2024-11-26 09:13:17,4,50000
TKT0075322,20,2020-06-29 03:18:44,1,40000
TKT0075324,10,2023-12-08 03:11:58,4,85000
TKT0075328,6,2020-11-20 04:31:32,2,60000
TKT0075331,11,2024-10-03 19:56:23,4,100000
TKT0075332,23,2020-02-13 06:58:36,3,200000
TKT0075334,28,2020-11-17 01:29:31,3,35000
TKT0075337,3,2021-02-27 20:05:30,4,45000
TKT0075339,38,2023-09-13 10:08:40,5,65000
TKT0075340,26,2024-11-03 17:09:57,2,25000
TKT0075344,32,2024-10-22 01:16:20,3,40000
TKT0075347,36,2020-08-29 02:31:25,2,55000
TKT0075357,14,2024-03-08 02:09:30,3,40000
TKT0075361,17,2023-08-07 10:38:03,2,30000
TKT0075365,10,2022-08-06 04:17:49,4,85000
TKT0075366,30,2023-06-02 15:58:57,1,30000
TKT0075367,35,2024-03-02 21:55:37,4,60000
TKT0075369,25,2021-01-31 08:02:20,4,180000
TKT0075370,24,2024-01-14 01:16:36,3,250000
TKT0075371,38,2024-09-13 17:17:03,5,65000
TKT0075374,38,2021-04-06 16:23:20,1,65000
TKT0075375,36,2022-02-07 21:53:08,4,55000
TKT0075376,18,2021-05-23 10:38:29,2,40000
TKT0075377,10,2020-09-30 19:10:09,2,85000
TKT0075378,4,2023-05-04 17:53:27,2,55000
TKT0075379,19,2020-12-28 00:21:18,1,15000
TKT0075381,28,2022-02-04 14:55:03,4,35000
TKT0075382,4,2021-04-08 08:19:07,1,55000
TKT0075384,1,2024-09-16 13:38:20,2,50000
TKT0075391,23,2021-02-10 20:42:31,2,200000
TKT0075392,15,2021-02-10 15:52:56,1,50000
TKT0075393,37,2024-12-15 06:59:05,4,40000
TKT0075394,4,2023-07-24 17:37:19,2,55000
TKT0075395,8,2020-12-21 05:04:18,1,75000
TKT0075403,34,2023-01-04 12:45:00,3,50000
TKT0075404,17,2022-12-31 21:33:18,4,30000
TKT0075407,5,2022-05-09 04:20:51,2,65000
TKT0075409,39,2021-05-19 16:09:29,1,80000
TKT0075410,11,2024-09-09 19:32:02,2,100000
TKT0075412,38,2023-05-16 12:24:23,1,65000
TKT0075415,31,2023-07-08 14:31:55,1,15000
TKT0075416,18,2023-09-24 19:43:26,2,40000
TKT0075417,14,2023-04-27 01:15:57,3,40000
TKT0075421,14,2020-12-17 11:19:52,3,40000
TKT0075422,1,2022-07-23 23:29:56,1,50000
TKT0075426,11,2022-05-24 10:24:14,1,100000
TKT0075427,39,2023-09-17 07:05:00,5,80000
TKT0075428,28,2023-06-28 12:43:31,5,35000
TKT0075429,3,2021-04-21 00:04:57,5,45000
TKT0075431,35,2023-07-11 01:17:15,3,60000
TKT0075432,34,2020-09-14 13:19:54,2,50000
TKT0075435,10,2020-10-16 05:00:55,3,85000
TKT0075436,28,2023-03-10 06:30:33,2,35000
TKT0075437,28,2020-01-17 21:09:06,5,35000
TKT0075439,9,2021-04-29 04:37:16,5,80000
TKT0075440,39,2024-01-17 20:11:12,4,80000
TKT0075441,9,2022-11-26 23:40:56,4,80000
TKT0075442,26,2022-08-09 21:27:34,1,25000
TKT0075445,26,2023-12-26 22:49:43,3,25000
TKT0075449,3,2023-07-24 03:36:42,3,45000
TKT0075451,24,2023-10-27 15:43:35,3,250000
TKT0075453,15,2022-07-06 17:34:06,4,50000
TKT0075455,9,2021-05-14 22:08:14,4,80000
TKT0075457,7,2024-03-11 01:20:55,3,70000
TKT0075460,17,2023-01-07 03:33:01,2,30000
TKT0075463,8,2020-11-14 11:25:12,1,75000
TKT0075465,16,2024-01-28 03:49:03,3,20000
TKT0075467,14,2024-09-10 18:33:55,4,40000
TKT0075471,33,2020-09-04 04:26:53,5,35000
TKT0075472,9,2023-06-17 07:42:12,3,80000
TKT0075473,24,2023-08-13 22:41:46,2,250000
TKT0075478,33,2021-10-15 00:26:11,4,35000
TKT0075479,1,2023-05-09 06:32:09,1,50000
TKT0075482,28,2023-12-07 06:33:12,5,35000
TKT0075485,5,2021-05-25 13:27:38,3,65000
TKT0075490,33,2021-03-08 19:39:09,1,35000
TKT0075492,39,2023-12-12 04:50:23,5,80000
TKT0075494,32,2021-06-09 10:32:44,2,40000
TKT0075496,3,2021-01-26 21:54:17,2,45000
TKT0075497,12,2024-11-05 03:38:40,2,30000
TKT0075502,3,2022-10-26 07:43:01,5,45000
TKT0075506,16,2021-01-01 10:57:31,4,20000
TKT0075508,12,2023-03-22 16:10:27,5,30000
TKT0075511,7,2020-02-23 18:10:39,1,70000
TKT0075512,24,2023-02-09 05:04:28,4,250000
TKT0075513,19,2020-01-11 11:20:39,4,15000
TKT0075515,2,2020-05-17 15:43:05,5,60000
TKT0075517,24,2020-10-19 21:24:02,4,250000
TKT0075519,20,2020-08-30 14:30:47,5,40000
TKT0075520,32,2024-03-26 17:03:40,5,40000
TKT0075521,17,2022-07-14 07:15:45,4,30000
TKT0075523,12,2023-05-04 14:05:50,4,30000
TKT0075529,30,2022-01-12 08:22:33,2,30000
TKT0075534,38,2022-06-09 02:43:43,1,65000
TKT0075536,5,2023-04-01 14:30:35,4,65000
TKT0075539,13,2020-07-27 01:04:16,1,35000
TKT0075540,37,2021-05-27 00:55:26,1,40000
TKT0075541,17,2022-07-10 17:45:59,1,30000
TKT0075542,2,2023-03-07 22:54:43,4,60000
TKT0075545,2,2024-10-21 14:43:48,2,60000
TKT0075552,23,2024-03-24 20:50:59,5,200000
TKT0075554,6,2023-03-28 02:16:42,4,60000
TKT0075557,21,2021-11-01 13:48:12,5,35000
TKT0075558,35,2023-02-08 05:46:30,3,60000
TKT0075559,3,2020-05-05 06:09:34,2,45000
TKT0075564,22,2021-02-13 07:00:05,4,150000
TKT0075566,5,2021-09-22 14:27:37,1,65000
TKT0075567,19,2023-07-15 09:33:35,5,15000
TKT0075568,26,2022-05-23 06:27:03,5,25000
TKT0075570,28,2021-04-29 01:16:53,2,35000
TKT0075572,21,2024-02-23 01:23:33,5,35000
TKT0075573,40,2021-12-06 13:28:51,2,150000
TKT0075574,8,2024-07-17 22:38:56,5,75000
TKT0075578,29,2021-07-07 16:23:06,4,50000
TKT0075580,21,2020-01-05 06:49:15,3,35000
TKT0075581,4,2020-11-05 11:50:34,4,55000
TKT0075583,21,2021-12-26 05:12:07,1,35000
TKT0075584,32,2020-04-09 16:20:46,4,40000
TKT0075588,37,2023-05-18 13:26:33,3,40000
TKT0075598,29,2023-02-11 02:15:43,2,50000
TKT0075599,28,2023-02-13 03:49:18,5,35000
TKT0075602,32,2020-09-27 21:56:30,2,40000
TKT0075603,30,2020-06-12 20:09:15,2,30000
TKT0075605,26,2023-06-30 18:27:10,2,25000
TKT0075607,3,2023-03-15 14:58:05,4,45000
TKT0075612,14,2024-01-16 17:15:47,2,40000
TKT0075613,2,2023-01-09 18:58:16,2,60000
TKT0075615,33,2022-03-04 00:25:45,2,35000
TKT0075617,28,2023-04-07 21:39:28,5,35000
TKT0075618,40,2020-03-31 12:49:03,3,150000
TKT0075621,35,2023-01-20 07:03:09,1,60000
TKT0075626,29,2023-11-15 10:46:35,5,50000
TKT0075628,11,2021-10-17 01:08:19,2,100000
TKT0075629,15,2021-03-27 14:43:12,1,50000
TKT0075636,2,2024-03-04 10:10:26,1,60000
TKT0075637,5,2020-12-05 17:43:47,2,65000
TKT0075638,4,2021-04-25 06:55:48,5,55000
TKT0075639,6,2021-01-18 12:29:03,4,60000
TKT0075648,31,2023-08-29 20:54:15,4,15000
TKT0075654,28,2024-03-30 15:37:55,5,35000
TKT0075656,27,2024-08-16 06:28:00,5,30000
TKT0075664,12,2023-09-20 09:45:51,3,30000
TKT0075666,1,2023-11-17 12:45:37,2,50000
TKT0075667,37,2020-12-29 03:48:15,1,40000
TKT0075670,34,2022-08-15 05:31:07,5,50000
TKT0075676,11,2024-05-18 03:18:40,5,100000
TKT0075679,12,2023-10-24 23:59:55,4,30000
TKT0075682,32,2023-01-04 00:18:48,3,40000
TKT0075689,38,2023-02-16 12:33:41,4,65000
TKT0075690,14,2023-11-15 20:27:17,1,40000
TKT0075691,39,2020-08-10 20:42:31,3,80000
TKT0075698,14,2020-04-03 13:58:14,4,40000
TKT0075702,26,2023-09-30 16:34:28,3,25000
TKT0075703,38,2022-07-18 15:39:18,4,65000
TKT0075705,24,2020-04-11 07:28:13,1,250000
TKT0075709,15,2024-06-08 14:16:14,1,50000
TKT0075710,14,2024-06-07 04:23:59,1,40000
TKT0075711,10,2021-03-22 12:43:33,1,85000
TKT0075716,25,2024-12-17 23:35:34,1,180000
TKT0075723,2,2020-08-10 15:16:58,5,60000
TKT0075725,22,2022-04-01 02:54:16,3,150000
TKT0075730,13,2023-06-30 18:48:16,4,35000
TKT0075734,37,2023-06-09 19:39:48,4,40000
TKT0075740,11,2020-05-03 18:37:26,2,100000
TKT0075744,34,2022-12-26 01:47:41,5,50000
TKT0075749,34,2022-12-26 00:44:11,2,50000
TKT0075751,12,2022-05-14 09:22:20,4,30000
TKT0075752,19,2021-08-12 07:08:20,5,15000
TKT0075755,4,2024-08-28 20:33:49,3,55000
TKT0075757,22,2023-03-10 07:46:16,1,150000
TKT0075759,10,2023-11-25 07:49:34,1,85000
TKT0075764,6,2021-05-02 20:29:38,1,60000
TKT0075765,14,2021-09-15 06:16:01,5,40000
TKT0075767,1,2021-06-02 10:19:02,5,50000
TKT0075770,11,2022-02-15 20:45:11,5,100000
TKT0075771,22,2023-06-24 17:30:33,1,150000
TKT0075778,37,2023-05-11 11:54:14,4,40000
TKT0075779,22,2020-02-25 07:51:57,3,150000
TKT0075781,32,2023-07-20 22:35:04,1,40000
TKT0075782,18,2020-03-15 14:33:03,3,40000
TKT0075785,19,2022-08-12 03:28:28,5,15000
TKT0075789,1,2020-04-25 02:19:42,4,50000
TKT0075790,17,2023-08-23 07:09:24,2,30000
TKT0075792,16,2021-09-20 10:04:32,5,20000
TKT0075794,26,2020-03-16 19:02:48,1,25000
TKT0075797,14,2020-02-16 08:31:26,5,40000
TKT0075803,3,2020-09-25 22:16:38,3,45000
TKT0075804,40,2024-06-19 03:21:43,1,150000
TKT0075808,1,2023-12-10 11:43:35,1,50000
TKT0075815,1,2021-10-15 01:00:03,5,50000
TKT0075817,32,2022-11-11 15:40:07,2,40000
TKT0075821,2,2023-10-14 02:02:03,3,60000
TKT0075829,12,2021-09-04 10:19:38,1,30000
TKT0075831,17,2021-12-17 00:05:37,3,30000
TKT0075835,18,2022-01-24 18:53:32,3,40000
TKT0075838,7,2022-06-28 09:27:56,5,70000
TKT0075840,31,2020-12-05 01:33:14,2,15000
TKT0075843,12,2023-05-24 15:15:28,1,30000
TKT0075844,27,2021-04-06 01:53:46,4,30000
TKT0075845,11,2022-05-18 17:21:24,3,100000
TKT0075846,35,2022-05-15 20:09:52,2,60000
TKT0075848,12,2024-09-27 10:14:17,4,30000
TKT0075850,23,2024-04-20 11:50:02,1,200000
TKT0075854,17,2020-02-21 23:17:00,4,30000
TKT0075856,12,2020-01-08 04:03:22,2,30000
TKT0075857,11,2023-09-17 18:11:08,4,100000
TKT0075861,8,2021-08-14 02:23:19,4,75000
TKT0075863,8,2020-09-06 12:35:58,2,75000
TKT0075866,25,2020-03-10 19:33:32,3,180000
TKT0075869,9,2023-09-08 12:28:11,5,80000
TKT0075874,35,2023-01-20 02:58:15,4,60000
TKT0075879,9,2022-11-30 21:18:06,2,80000
TKT0075882,13,2020-11-13 00:00:01,2,35000
TKT0075887,16,2021-07-13 10:04:37,1,20000
TKT0075889,17,2024-07-20 02:54:58,1,30000
TKT0075890,14,2021-03-11 15:04:47,5,40000
TKT0075891,35,2021-01-13 18:45:42,4,60000
TKT0075892,2,2022-04-04 16:03:24,2,60000
TKT0075898,18,2021-03-02 12:51:42,1,40000
TKT0075903,11,2021-09-27 03:32:04,5,100000
TKT0075906,38,2023-10-19 08:31:37,4,65000
TKT0075911,5,2023-04-05 16:27:46,2,65000
TKT0075914,34,2024-01-01 12:12:40,1,50000
TKT0075915,12,2021-08-27 11:49:44,3,30000
TKT0075922,33,2022-05-30 17:58:56,2,35000
TKT0075926,19,2022-01-09 19:52:28,4,15000
TKT0075927,7,2022-08-27 23:51:25,3,70000
TKT0075928,29,2021-07-18 16:09:29,5,50000
TKT0075929,17,2022-10-15 20:04:41,3,30000
TKT0075930,14,2023-04-02 21:08:21,5,40000
TKT0075940,31,2024-04-09 01:49:02,2,15000
TKT0075941,14,2023-04-26 09:38:56,1,40000
TKT0075944,37,2022-12-01 23:51:44,4,40000
TKT0075947,30,2020-07-28 13:12:55,3,30000
TKT0075948,21,2024-04-25 10:20:47,2,35000
TKT0075949,12,2021-02-25 15:48:14,4,30000
TKT0075951,39,2020-05-08 14:15:31,5,80000
TKT0075953,4,2024-02-04 01:14:04,1,55000
TKT0075964,8,2024-03-27 19:03:58,3,75000
TKT0075966,34,2020-11-16 04:22:36,2,50000
TKT0075967,23,2022-03-21 22:15:35,3,200000
TKT0075968,32,2021-11-17 11:06:02,3,40000
TKT0075972,11,2024-07-02 13:45:04,2,100000
TKT0075977,9,2020-07-22 20:42:19,4,80000
TKT0075978,35,2024-08-11 01:04:13,1,60000
TKT0075981,23,2024-11-02 11:57:42,1,200000
TKT0075989,37,2020-05-30 12:36:16,5,40000
TKT0075990,39,2021-08-06 20:16:22,3,80000
TKT0075995,26,2021-09-29 06:02:15,4,25000
TKT0075999,31,2022-04-23 02:22:15,2,15000
TKT0076003,24,2020-09-21 01:59:17,1,250000
TKT0076005,4,2020-04-09 19:48:39,2,55000
TKT0076006,26,2024-07-28 23:40:10,2,25000
TKT0076011,30,2024-07-27 14:56:45,4,30000
TKT0076013,38,2024-05-22 16:06:31,5,65000
TKT0076015,6,2024-01-13 23:39:59,2,60000
TKT0076024,2,2020-02-20 08:13:22,3,60000
TKT0076026,32,2021-05-25 08:25:38,1,40000
TKT0076031,29,2022-08-15 22:40:55,5,50000
TKT0076032,35,2022-07-23 21:25:31,4,60000
TKT0076035,1,2020-05-21 05:06:30,4,50000
TKT0076037,31,2020-07-31 16:31:54,2,15000
TKT0076039,29,2021-04-17 03:43:23,4,50000
TKT0076043,27,2021-10-24 17:46:40,2,30000
TKT0076045,11,2021-09-01 12:08:22,2,100000
TKT0076046,34,2021-07-19 20:15:12,1,50000
TKT0076047,3,2023-02-19 20:58:40,1,45000
TKT0076048,34,2021-01-01 16:11:33,3,50000
TKT0076050,7,2021-10-29 06:56:18,4,70000
TKT0076054,38,2023-12-28 07:17:19,1,65000
TKT0076055,30,2022-07-03 12:30:56,4,30000
TKT0076058,25,2024-10-28 17:15:04,2,180000
TKT0076062,16,2022-11-30 16:43:05,1,20000
TKT0076065,29,2022-09-05 15:08:29,5,50000
TKT0076069,23,2020-05-20 02:55:51,5,200000
TKT0076072,14,2022-04-03 16:15:58,1,40000
TKT0076075,21,2020-02-13 11:03:40,3,35000
TKT0076084,23,2022-09-02 12:37:30,3,200000
TKT0076085,38,2021-06-06 09:39:33,4,65000
TKT0076095,5,2024-12-03 23:47:29,4,65000
TKT0076097,4,2024-04-29 23:35:22,3,55000
TKT0076098,29,2023-04-30 20:26:40,1,50000
TKT0076099,11,2022-02-03 17:59:39,5,100000
TKT0076102,19,2020-03-06 04:58:50,1,15000
TKT0076104,20,2023-04-23 16:15:33,2,40000
TKT0076106,23,2022-01-26 12:40:25,2,200000
TKT0076109,25,2023-07-27 16:49:03,2,180000
TKT0076111,24,2021-01-12 14:16:38,4,250000
TKT0076113,9,2021-10-09 04:00:00,3,80000
TKT0076123,26,2024-01-31 13:01:16,1,25000
TKT0076124,25,2022-01-08 21:54:18,4,180000
TKT0076128,9,2023-08-09 15:13:45,2,80000
TKT0076131,15,2021-08-09 09:01:22,4,50000
TKT0076138,6,2021-10-29 06:04:33,5,60000
TKT0076139,18,2022-04-06 09:54:52,4,40000
TKT0076144,17,2022-08-25 23:14:25,2,30000
TKT0076146,12,2021-03-31 03:57:33,5,30000
TKT0076147,17,2020-08-15 11:43:27,5,30000
TKT0076151,20,2022-03-29 11:09:43,4,40000
TKT0076153,39,2023-07-12 01:13:48,4,80000
TKT0076159,31,2024-01-15 16:16:17,2,15000
TKT0076161,20,2024-07-05 18:45:29,2,40000
TKT0076165,28,2024-10-21 09:36:49,4,35000
TKT0076169,15,2022-10-16 04:21:43,1,50000
TKT0076171,38,2021-09-18 05:24:01,4,65000
TKT0076179,33,2022-10-15 17:13:53,1,35000
TKT0076180,26,2022-08-04 23:17:27,4,25000
TKT0076182,22,2021-09-01 02:52:50,5,150000
TKT0076184,32,2021-11-12 17:33:00,4,40000
TKT0076186,2,2022-09-10 07:17:51,1,60000
TKT0076187,20,2021-03-09 05:55:02,4,40000
TKT0076189,5,2023-03-18 23:24:50,3,65000
TKT0076199,23,2024-04-09 11:41:49,5,200000
TKT0076200,1,2020-08-09 02:45:42,2,50000
TKT0076204,11,2023-09-22 09:54:42,3,100000
TKT0076205,18,2023-09-17 13:38:41,1,40000
TKT0076206,33,2023-01-21 13:42:38,5,35000
TKT0076208,31,2023-10-18 22:11:59,5,15000
TKT0076209,6,2020-09-15 15:41:00,3,60000
TKT0076212,29,2022-11-09 05:20:50,3,50000
TKT0076214,19,2022-06-24 08:54:12,3,15000
TKT0076215,38,2020-07-12 10:16:41,2,65000
TKT0076222,35,2024-10-06 05:12:43,3,60000
TKT0076224,31,2021-09-19 10:01:01,4,15000
TKT0076226,31,2024-10-22 23:44:35,1,15000
TKT0076227,33,2020-10-24 03:48:12,3,35000
TKT0076229,16,2023-11-22 04:17:16,5,20000
TKT0076232,10,2024-06-24 10:02:44,1,85000
TKT0076233,26,2022-07-11 13:18:15,4,25000
TKT0076237,14,2024-09-23 09:09:53,3,40000
TKT0076240,13,2024-07-31 09:36:35,3,35000
TKT0076243,17,2024-05-30 01:43:59,4,30000
TKT0076244,35,2023-11-07 08:21:24,1,60000
TKT0076246,19,2020-08-13 17:25:51,5,15000
TKT0076248,2,2020-07-05 17:34:18,3,60000
TKT0076253,19,2021-12-25 00:42:01,5,15000
TKT0076256,16,2024-07-07 01:02:08,2,20000
TKT0076261,36,2021-02-20 01:41:43,2,55000
TKT0076266,33,2023-06-22 05:26:12,5,35000
TKT0076268,17,2022-10-11 06:15:07,3,30000
TKT0076269,1,2023-11-05 12:34:36,3,50000
TKT0076273,16,2023-09-23 03:39:26,2,20000
TKT0076274,18,2020-08-21 17:57:04,1,40000
TKT0076275,17,2020-06-25 01:33:24,1,30000
TKT0076280,33,2020-01-31 18:52:19,1,35000
TKT0076281,19,2020-02-12 02:47:34,5,15000
TKT0076283,37,2022-02-04 07:52:54,5,40000
TKT0076288,13,2023-04-03 21:00:22,3,35000
TKT0076296,31,2020-03-23 09:08:13,1,15000
TKT0076297,17,2024-07-14 00:57:19,1,30000
TKT0076299,14,2023-10-28 01:59:42,4,40000
TKT0076308,39,2024-02-27 17:15:56,2,80000
TKT0076309,29,2024-06-04 04:59:44,1,50000
TKT0076312,10,2021-03-01 04:45:18,3,85000
TKT0076313,30,2020-01-12 21:13:44,3,30000
TKT0076314,26,2023-08-24 21:56:59,4,25000
TKT0076315,28,2021-02-17 07:27:05,3,35000
TKT0076316,21,2022-07-11 20:27:47,2,35000
TKT0076321,32,2023-12-03 22:46:34,3,40000
TKT0076325,1,2023-05-13 04:59:14,2,50000
TKT0076328,28,2022-09-04 00:06:06,1,35000
TKT0076329,6,2022-06-22 11:42:40,4,60000
TKT0076330,24,2020-04-20 04:46:23,4,250000
TKT0076334,32,2022-04-29 00:32:33,1,40000
TKT0076341,23,2024-06-23 08:58:14,3,200000
TKT0076343,29,2020-08-29 18:56:02,4,50000
TKT0076344,19,2021-04-23 04:30:10,5,15000
TKT0076345,16,2021-02-09 06:47:29,2,20000
TKT0076347,12,2023-06-19 13:22:37,5,30000
TKT0076350,26,2023-02-22 15:49:05,2,25000
TKT0076354,16,2021-11-21 05:35:17,3,20000
TKT0076355,33,2022-10-15 19:34:58,3,35000
TKT0076356,2,2024-09-07 06:48:07,1,60000
TKT0076358,38,2023-10-21 22:21:31,2,65000
TKT0076360,27,2023-07-29 22:34:03,3,30000
TKT0076362,12,2022-02-26 17:01:11,5,30000
TKT0076365,12,2021-08-05 11:44:31,3,30000
TKT0076368,32,2021-04-17 04:00:24,2,40000
TKT0076369,33,2022-10-23 09:29:15,5,35000
TKT0076373,2,2022-09-29 17:23:21,3,60000
TKT0076376,8,2022-06-27 13:53:16,5,75000
TKT0076383,17,2023-06-25 19:34:27,2,30000
TKT0076388,2,2021-01-01 01:04:18,5,60000
TKT0076398,27,2021-04-06 10:54:26,1,30000
TKT0076399,34,2021-05-08 13:28:54,1,50000
TKT0076402,21,2023-11-10 19:29:44,4,35000
TKT0076408,19,2020-11-27 01:38:11,1,15000
TKT0076411,23,2021-07-25 00:24:42,5,200000
TKT0076413,39,2022-04-15 12:12:48,5,80000
TKT0076417,8,2024-03-09 13:53:00,5,75000
TKT0076420,35,2023-12-05 03:30:10,5,60000
TKT0076422,36,2020-01-27 19:04:00,3,55000
TKT0076424,10,2023-08-11 19:49:14,2,85000
TKT0076425,37,2022-01-24 17:30:55,2,40000
TKT0076431,28,2022-02-14 19:14:54,3,35000
TKT0076434,1,2022-05-19 09:57:24,5,50000
TKT0076437,27,2024-05-05 16:01:57,3,30000
TKT0076443,24,2020-03-28 10:18:03,1,250000
TKT0076453,3,2021-10-24 14:36:59,3,45000
TKT0076459,20,2023-11-15 08:58:12,1,40000
TKT0076461,21,2023-08-23 00:35:29,4,35000
TKT0076468,35,2024-06-03 07:08:45,3,60000
TKT0076473,21,2020-12-13 17:04:55,1,35000
TKT0076474,15,2023-11-23 05:01:57,4,50000
TKT0076475,17,2022-12-08 12:07:22,3,30000
TKT0076479,14,2023-07-27 20:24:25,1,40000
TKT0076480,11,2023-09-13 02:29:23,5,100000
TKT0076481,16,2023-06-26 06:50:21,2,20000
TKT0076492,22,2023-09-25 07:14:38,1,150000
TKT0076497,6,2020-03-06 13:21:12,4,60000
TKT0076499,34,2023-06-15 19:36:08,1,50000
TKT0076503,18,2023-12-24 10:47:15,1,40000
TKT0076505,16,2020-11-02 07:11:01,4,20000
TKT0076506,32,2022-11-10 13:51:07,2,40000
TKT0076507,15,2020-06-18 11:59:13,1,50000
TKT0076509,33,2021-07-15 20:51:05,1,35000
TKT0076517,17,2020-10-09 05:35:16,3,30000
TKT0076526,40,2020-09-22 15:30:38,5,150000
TKT0076528,36,2020-03-27 07:12:36,5,55000
TKT0076536,19,2021-05-21 13:02:23,2,15000
TKT0076541,34,2021-04-25 17:36:12,5,50000
TKT0076543,26,2024-09-21 14:42:03,3,25000
TKT0076545,17,2022-04-05 15:53:14,2,30000
TKT0076546,32,2022-09-16 07:07:38,5,40000
TKT0076547,13,2024-05-19 15:53:34,4,35000
TKT0076549,20,2022-11-21 16:24:19,5,40000
TKT0076551,19,2022-11-24 07:07:32,2,15000
TKT0076557,20,2023-12-17 00:54:03,4,40000
TKT0076559,1,2022-12-01 09:52:39,3,50000
TKT0076563,38,2024-11-15 07:11:02,2,65000
TKT0076569,29,2020-03-16 06:09:07,3,50000
TKT0076572,36,2021-04-25 12:02:53,3,55000
TKT0076573,3,2022-09-22 04:00:02,2,45000
TKT0076579,21,2021-12-27 04:13:38,2,35000
TKT0076583,19,2022-12-07 08:41:24,5,15000
TKT0076586,24,2021-02-05 16:22:36,4,250000
TKT0076591,33,2023-11-09 22:05:40,5,35000
TKT0076592,8,2023-11-20 08:38:48,3,75000
TKT0076593,22,2021-12-01 09:51:29,2,150000
TKT0076595,26,2020-11-10 04:45:47,2,25000
TKT0076599,22,2023-08-23 09:44:51,1,150000
TKT0076602,28,2023-12-09 11:02:57,3,35000
TKT0076605,4,2023-02-18 07:06:08,4,55000
TKT0076608,8,2021-03-19 21:16:32,5,75000
TKT0076609,14,2021-05-05 23:18:02,2,40000
TKT0076613,10,2021-09-16 14:22:15,2,85000
TKT0076621,14,2023-08-13 13:51:43,4,40000
TKT0076624,26,2023-04-15 21:52:34,1,25000
TKT0076625,6,2024-11-18 02:24:37,2,60000
TKT0076627,19,2021-10-13 06:40:45,5,15000
TKT0076632,11,2023-11-26 18:56:13,3,100000
TKT0076637,24,2022-06-02 15:02:52,5,250000
TKT0076639,32,2024-01-21 00:13:23,4,40000
TKT0076642,36,2024-07-19 05:02:50,1,55000
TKT0076644,39,2020-12-20 08:07:59,4,80000
TKT0076645,19,2023-06-03 16:01:03,5,15000
TKT0076646,5,2022-03-06 18:56:24,2,65000
TKT0076648,15,2024-10-16 22:54:46,1,50000
TKT0076652,9,2021-09-13 07:43:37,1,80000
TKT0076654,28,2021-08-03 11:29:48,5,35000
TKT0076656,21,2022-07-22 01:45:07,5,35000
TKT0076660,2,2021-05-27 09:59:56,4,60000
TKT0076663,34,2021-06-04 10:03:53,3,50000
TKT0076667,28,2023-06-11 00:40:19,2,35000
TKT0076668,30,2023-09-19 03:42:49,3,30000
