SOTicketID,DishID,OrderTime,Quantity,Price
TKT0044756,25,2024-06-14 00:00:00,1,180000
TKT0060967,24,2024-12-04 00:00:00,1,250000
TKT0077904,5,2023-07-15 00:00:00,2,130000
TKT0035935,23,2024-07-11 00:00:00,1,200000
TKT0069723,21,2024-05-14 00:00:00,4,140000
TKT0035042,2,2024-12-13 00:00:00,4,240000
TKT0079292,34,2024-01-18 00:00:00,4,200000
TKT0083868,23,2024-02-16 00:00:00,4,800000
TKT0089281,12,2023-12-05 00:00:00,5,150000
TKT0097173,20,2023-09-03 00:00:00,4,160000
TKT0064243,31,2024-01-17 00:00:00,2,30000
TKT0045346,36,2023-09-07 00:00:00,2,110000
TKT0052585,19,2023-04-11 00:00:00,5,75000
TKT0073882,31,2023-04-20 00:00:00,3,45000
TKT0018843,4,2024-04-17 00:00:00,5,275000
TKT0045071,22,2024-10-13 00:00:00,1,150000
TKT0022260,28,2023-06-29 00:00:00,1,35000
TKT0097951,6,2023-08-21 00:00:00,2,120000
TKT0072934,11,2024-11-08 00:00:00,1,100000
TKT0042392,36,2023-10-07 00:00:00,1,55000
TKT0049442,14,2023-02-15 00:00:00,5,200000
TKT0023217,7,2023-02-13 00:00:00,4,280000
TKT0082544,5,2023-04-18 00:00:00,2,130000
TKT0074866,34,2024-01-10 00:00:00,2,100000
TKT0090517,16,2024-08-07 00:00:00,1,20000
TKT0082604,29,2023-02-05 00:00:00,3,150000
TKT0028936,18,2023-03-04 00:00:00,3,120000
TKT0048081,38,2023-11-13 00:00:00,5,325000
TKT0071872,38,2024-09-09 00:00:00,4,260000
TKT0011541,22,2023-06-10 00:00:00,4,600000
TKT0067557,16,2024-03-07 00:00:00,2,40000
TKT0083382,32,2023-12-14 00:00:00,1,40000
TKT0069303,31,2024-11-15 00:00:00,1,15000
TKT0011969,40,2024-10-21 00:00:00,2,300000
TKT0013556,27,2024-07-31 00:00:00,5,150000
TKT0061085,18,2023-06-08 00:00:00,4,160000
TKT0060452,8,2023-10-25 00:00:00,3,225000
TKT0090020,11,2024-06-14 00:00:00,3,300000
TKT0041849,37,2024-01-03 00:00:00,3,120000
TKT0069166,38,2024-08-18 00:00:00,2,130000
TKT0085182,7,2024-02-29 00:00:00,5,350000
TKT0090295,34,2023-10-28 00:00:00,2,100000
TKT0012729,17,2024-04-07 00:00:00,3,90000
TKT0011952,17,2024-01-01 00:00:00,2,60000
TKT0073018,12,2023-10-24 00:00:00,3,90000
TKT0015786,26,2023-01-03 00:00:00,3,75000
TKT0014893,30,2023-07-26 00:00:00,5,150000
TKT0067136,2,2023-07-06 00:00:00,4,240000
TKT0048989,36,2024-04-30 00:00:00,5,275000
TKT0013314,29,2023-03-27 00:00:00,5,250000
TKT0032879,15,2023-09-09 00:00:00,1,50000
TKT0021265,30,2024-09-02 00:00:00,4,120000
TKT0085182,19,2023-11-04 00:00:00,2,30000
TKT0060958,21,2023-09-19 00:00:00,4,140000
TKT0049200,1,2023-04-12 00:00:00,2,100000
TKT0063769,27,2023-05-03 00:00:00,1,30000
TKT0066929,24,2024-04-13 00:00:00,1,250000
TKT0037374,18,2023-10-13 00:00:00,5,200000
TKT0085920,32,2023-02-17 00:00:00,1,40000
TKT0085171,17,2023-03-19 00:00:00,3,90000
TKT0081092,1,2024-06-05 00:00:00,3,150000
TKT0031745,15,2024-03-30 00:00:00,5,250000
TKT0069638,35,2024-06-08 00:00:00,1,60000
TKT0033220,11,2023-10-21 00:00:00,3,300000
TKT0079779,11,2024-11-22 00:00:00,2,200000
TKT0054354,30,2023-05-28 00:00:00,2,60000
TKT0062998,34,2024-01-16 00:00:00,5,250000
TKT0032835,19,2024-04-05 00:00:00,3,45000
TKT0038085,30,2023-10-03 00:00:00,1,30000
TKT0050595,14,2024-05-22 00:00:00,1,40000
TKT0089736,40,2024-03-01 00:00:00,3,450000
TKT0023214,34,2024-04-23 00:00:00,1,50000
TKT0038526,25,2023-10-10 00:00:00,2,360000
TKT0029523,12,2023-12-05 00:00:00,4,120000
TKT0040629,39,2024-12-13 00:00:00,5,400000
TKT0039061,27,2023-01-26 00:00:00,1,30000
TKT0029994,8,2024-10-18 00:00:00,5,375000
TKT0068882,38,2024-06-05 00:00:00,5,325000
TKT0037527,32,2023-08-04 00:00:00,5,200000
TKT0079210,25,2024-08-29 00:00:00,5,900000
TKT0047848,9,2024-04-02 00:00:00,5,400000
TKT0038176,17,2023-03-18 00:00:00,2,60000
TKT0093067,16,2024-07-12 00:00:00,4,80000
TKT0035393,36,2024-09-27 00:00:00,1,55000
TKT0037286,13,2024-03-31 00:00:00,5,175000
TKT0089201,26,2024-06-29 00:00:00,5,125000
TKT0084498,38,2023-12-23 00:00:00,2,130000
TKT0044208,4,2024-10-17 00:00:00,2,110000
TKT0087930,13,2023-09-09 00:00:00,4,140000
TKT0097528,16,2024-11-25 00:00:00,4,80000
TKT0077963,7,2024-01-17 00:00:00,1,70000
TKT0094131,8,2024-04-10 00:00:00,3,225000
TKT0031559,10,2023-05-24 00:00:00,5,425000
TKT0087434,35,2023-02-01 00:00:00,1,60000
TKT0064542,18,2023-02-10 00:00:00,3,120000
TKT0026138,12,2024-09-01 00:00:00,2,60000
TKT0031301,38,2023-11-20 00:00:00,5,325000
TKT0049494,24,2023-01-06 00:00:00,5,1250000
TKT0093629,31,2023-04-03 00:00:00,5,75000
TKT0063001,37,2023-06-21 00:00:00,3,120000
TKT0033141,26,2023-07-20 00:00:00,3,75000
TKT0089625,31,2023-05-16 00:00:00,1,15000
TKT0032766,14,2024-05-14 00:00:00,3,120000
TKT0046965,22,2024-06-27 00:00:00,4,600000
TKT0070064,22,2023-04-15 00:00:00,5,750000
TKT0084748,11,2024-10-05 00:00:00,4,400000
TKT0086708,3,2024-01-14 00:00:00,4,180000
TKT0078478,26,2024-09-13 00:00:00,3,75000
TKT0098838,17,2023-12-13 00:00:00,2,60000
TKT0021802,10,2023-03-11 00:00:00,2,170000
TKT0076605,6,2023-11-24 00:00:00,5,300000
TKT0030787,37,2024-01-01 00:00:00,2,80000
TKT0029232,32,2024-01-12 00:00:00,4,160000
TKT0057960,13,2024-01-27 00:00:00,5,175000
TKT0058452,13,2023-09-05 00:00:00,4,140000
TKT0068736,39,2023-04-29 00:00:00,3,240000
TKT0050013,2,2023-05-29 00:00:00,3,180000
TKT0077826,3,2023-02-10 00:00:00,3,135000
TKT0059322,22,2023-03-25 00:00:00,2,300000
TKT0093724,7,2023-06-06 00:00:00,5,350000
TKT0074563,36,2023-06-17 00:00:00,1,55000
TKT0066769,3,2023-03-09 00:00:00,2,90000
TKT0038765,26,2023-06-04 00:00:00,5,125000
TKT0099120,37,2023-08-23 00:00:00,4,160000
TKT0061526,40,2023-11-26 00:00:00,4,600000
TKT0071863,37,2023-10-05 00:00:00,2,80000
TKT0042221,18,2024-08-23 00:00:00,5,200000
TKT0087895,2,2023-10-23 00:00:00,3,180000
TKT0071519,20,2024-08-10 00:00:00,5,200000
TKT0092462,5,2024-04-09 00:00:00,3,195000
TKT0082704,1,2024-03-22 00:00:00,5,250000
TKT0044837,7,2023-01-01 00:00:00,4,280000
TKT0058145,40,2023-04-16 00:00:00,5,750000
TKT0041153,7,2023-09-01 00:00:00,3,210000
TKT0030727,33,2023-04-13 00:00:00,2,70000
TKT0073806,10,2023-03-17 00:00:00,4,340000
TKT0051269,4,2023-02-23 00:00:00,3,165000
TKT0065707,23,2024-02-12 00:00:00,5,1000000
TKT0050863,7,2023-07-16 00:00:00,4,280000
TKT0011335,26,2023-06-14 00:00:00,5,125000
TKT0033870,23,2024-08-02 00:00:00,1,200000
TKT0040406,2,2024-03-28 00:00:00,3,180000
TKT0014719,38,2023-05-11 00:00:00,2,130000
TKT0064551,17,2024-05-09 00:00:00,2,60000
TKT0033117,6,2023-06-12 00:00:00,2,120000
TKT0060940,13,2024-08-22 00:00:00,1,35000
TKT0064020,35,2023-01-19 00:00:00,4,240000
TKT0077267,11,2023-08-18 00:00:00,1,100000
TKT0073660,3,2024-03-14 00:00:00,2,90000
TKT0059340,22,2023-02-18 00:00:00,2,300000
TKT0062635,33,2024-05-12 00:00:00,2,70000
TKT0032361,40,2024-04-23 00:00:00,3,450000
TKT0075757,1,2024-06-13 00:00:00,3,150000
TKT0054523,24,2023-08-07 00:00:00,1,250000
TKT0062847,6,2024-10-29 00:00:00,1,60000
TKT0016905,33,2024-03-19 00:00:00,1,35000
TKT0010021,7,2023-05-05 00:00:00,2,140000
TKT0016487,15,2024-10-29 00:00:00,1,50000
TKT0046698,4,2023-04-21 00:00:00,2,110000
TKT0063130,34,2024-04-13 00:00:00,2,100000
TKT0021718,40,2023-01-23 00:00:00,5,750000
TKT0057830,6,2024-07-17 00:00:00,2,120000
TKT0051320,11,2024-03-25 00:00:00,4,400000
TKT0083022,16,2023-07-19 00:00:00,4,80000
TKT0022143,15,2023-10-26 00:00:00,2,100000
TKT0054490,10,2023-05-20 00:00:00,3,255000
TKT0075747,37,2024-04-25 00:00:00,5,200000
TKT0018613,7,2023-10-08 00:00:00,3,210000
TKT0060714,19,2023-09-07 00:00:00,2,30000
TKT0063461,30,2023-02-04 00:00:00,3,90000
TKT0040778,7,2023-01-09 00:00:00,1,70000
TKT0072009,29,2023-02-23 00:00:00,1,50000
TKT0027172,29,2023-04-18 00:00:00,5,250000
TKT0072907,13,2023-05-24 00:00:00,4,140000
TKT0084874,29,2024-02-02 00:00:00,2,100000
TKT0090297,25,2023-03-13 00:00:00,2,360000
TKT0014378,9,2023-09-21 00:00:00,1,80000
TKT0033305,18,2024-01-08 00:00:00,2,80000
TKT0096023,33,2023-03-20 00:00:00,4,140000
TKT0042209,15,2023-07-27 00:00:00,1,50000
TKT0063051,3,2024-12-17 00:00:00,4,180000
TKT0053246,15,2023-10-06 00:00:00,5,250000
TKT0058866,7,2024-05-05 00:00:00,5,350000
TKT0050951,38,2024-09-29 00:00:00,2,130000
TKT0066036,24,2024-06-21 00:00:00,3,750000
TKT0010781,8,2024-05-20 00:00:00,3,225000
TKT0024763,34,2023-07-13 00:00:00,5,250000
TKT0049492,25,2024-07-05 00:00:00,4,720000
TKT0083472,17,2023-08-15 00:00:00,5,150000
TKT0054933,3,2024-05-15 00:00:00,2,90000
TKT0047654,23,2024-11-18 00:00:00,3,600000
TKT0027280,13,2023-04-10 00:00:00,4,140000
TKT0018649,40,2024-11-11 00:00:00,3,450000
TKT0012724,37,2023-04-10 00:00:00,1,40000
TKT0013377,33,2024-03-15 00:00:00,1,35000
TKT0088202,16,2023-08-04 00:00:00,4,80000
TKT0061429,19,2023-11-17 00:00:00,1,15000
TKT0056261,1,2023-11-12 00:00:00,3,150000
TKT0068473,12,2023-09-24 00:00:00,4,120000
TKT0055043,27,2023-10-12 00:00:00,4,120000
TKT0056998,18,2024-05-25 00:00:00,2,80000
TKT0087769,27,2024-08-04 00:00:00,4,120000
TKT0021426,37,2024-06-17 00:00:00,2,80000
TKT0053899,37,2024-01-15 00:00:00,1,40000
TKT0055563,5,2024-06-26 00:00:00,1,65000
TKT0049420,24,2024-05-29 00:00:00,5,1250000
TKT0068411,4,2023-10-28 00:00:00,5,275000
TKT0063863,38,2024-02-17 00:00:00,4,260000
TKT0087661,29,2024-12-27 00:00:00,3,150000
TKT0068784,33,2023-02-07 00:00:00,2,70000
TKT0030909,5,2023-08-02 00:00:00,3,195000
TKT0083021,20,2024-11-03 00:00:00,3,120000
TKT0092703,37,2024-09-26 00:00:00,4,160000
TKT0072700,16,2023-05-18 00:00:00,4,80000
TKT0037865,16,2023-04-17 00:00:00,2,40000
TKT0069085,20,2024-04-09 00:00:00,4,160000
TKT0081789,30,2023-01-22 00:00:00,2,60000
TKT0064564,31,2023-07-21 00:00:00,4,60000
TKT0063647,30,2023-10-15 00:00:00,5,150000
TKT0037889,39,2023-11-19 00:00:00,1,80000
TKT0098641,34,2024-06-25 00:00:00,5,250000
TKT0081727,10,2023-12-16 00:00:00,2,170000
TKT0053667,5,2024-03-05 00:00:00,3,195000
TKT0058349,7,2024-09-29 00:00:00,4,280000
TKT0023640,39,2023-09-28 00:00:00,5,400000
TKT0070380,36,2023-02-21 00:00:00,1,55000
TKT0031486,35,2023-02-11 00:00:00,2,120000
TKT0033891,9,2024-12-17 00:00:00,2,160000
TKT0035490,22,2024-01-01 00:00:00,1,150000
TKT0023137,10,2023-10-09 00:00:00,2,170000
TKT0038014,39,2023-10-31 00:00:00,4,320000
TKT0038291,37,2024-01-11 00:00:00,5,200000
TKT0090178,32,2023-07-27 00:00:00,1,40000
TKT0039992,10,2024-01-28 00:00:00,5,425000
TKT0061560,6,2023-12-27 00:00:00,1,60000
TKT0070262,4,2024-10-07 00:00:00,5,275000
TKT0091468,4,2024-03-06 00:00:00,3,165000
TKT0063512,33,2023-12-09 00:00:00,4,140000
TKT0052355,20,2024-11-16 00:00:00,2,80000
TKT0060499,38,2024-12-03 00:00:00,5,325000
TKT0029645,22,2023-10-08 00:00:00,3,450000
TKT0099432,22,2024-04-20 00:00:00,5,750000
TKT0034874,19,2024-01-24 00:00:00,5,75000
TKT0023301,15,2024-07-05 00:00:00,5,250000
TKT0055176,33,2023-04-25 00:00:00,2,70000
TKT0092029,9,2023-07-23 00:00:00,1,80000
TKT0052487,29,2023-03-28 00:00:00,3,150000
TKT0082664,31,2024-10-01 00:00:00,5,75000
TKT0075896,23,2024-07-01 00:00:00,5,1000000
TKT0066730,39,2024-06-29 00:00:00,5,400000
TKT0065813,10,2023-09-02 00:00:00,5,425000
TKT0064594,12,2024-04-02 00:00:00,4,120000
TKT0023908,38,2024-01-06 00:00:00,3,195000
TKT0023765,30,2023-04-27 00:00:00,3,90000
TKT0095587,21,2023-08-11 00:00:00,1,35000
TKT0038751,9,2023-03-13 00:00:00,4,320000
TKT0066565,13,2024-10-04 00:00:00,5,175000
TKT0091498,34,2024-08-27 00:00:00,2,100000
TKT0014825,12,2023-06-17 00:00:00,2,60000
TKT0052086,28,2024-02-09 00:00:00,2,70000
TKT0058882,9,2023-10-02 00:00:00,1,80000
TKT0076761,25,2024-04-15 00:00:00,1,180000
TKT0073847,24,2023-10-04 00:00:00,2,500000
TKT0038195,5,2023-09-06 00:00:00,3,195000
TKT0061217,8,2024-11-11 00:00:00,2,150000
TKT0078122,2,2023-02-17 00:00:00,1,60000
TKT0060869,23,2023-09-23 00:00:00,1,200000
TKT0011448,25,2023-09-21 00:00:00,4,720000
TKT0042829,11,2024-06-13 00:00:00,2,200000
TKT0031017,22,2024-12-13 00:00:00,2,300000
TKT0032943,22,2023-07-24 00:00:00,3,450000
TKT0077579,34,2023-12-02 00:00:00,4,200000
TKT0080171,36,2023-07-02 00:00:00,4,220000
TKT0081635,37,2024-03-07 00:00:00,3,120000
TKT0087116,39,2023-06-05 00:00:00,1,80000
TKT0094727,38,2023-08-27 00:00:00,3,195000
TKT0030439,3,2023-05-19 00:00:00,4,180000
TKT0085118,12,2023-09-28 00:00:00,1,30000
TKT0026899,22,2023-12-29 00:00:00,4,600000
TKT0060695,6,2024-02-24 00:00:00,2,120000
TKT0084433,22,2024-01-22 00:00:00,4,600000
TKT0064836,36,2023-05-19 00:00:00,3,165000
TKT0051320,3,2024-05-16 00:00:00,1,45000
TKT0024547,32,2024-03-04 00:00:00,3,120000
TKT0053075,29,2024-08-23 00:00:00,4,200000
TKT0063750,33,2023-11-04 00:00:00,2,70000
TKT0099630,5,2023-09-13 00:00:00,3,195000
TKT0035391,17,2023-03-07 00:00:00,5,150000
TKT0065634,37,2023-07-28 00:00:00,2,80000
TKT0029134,12,2024-11-09 00:00:00,2,60000
TKT0087296,32,2023-08-03 00:00:00,1,40000
TKT0073357,38,2023-03-06 00:00:00,3,195000
TKT0037121,13,2024-03-02 00:00:00,4,140000
TKT0072824,1,2023-07-17 00:00:00,1,50000
TKT0050075,39,2023-03-01 00:00:00,2,160000
TKT0075463,35,2024-04-19 00:00:00,4,240000
TKT0019434,29,2023-04-12 00:00:00,1,50000
TKT0022884,10,2023-01-31 00:00:00,2,170000
TKT0088516,25,2023-06-09 00:00:00,2,360000
TKT0077115,11,2023-05-01 00:00:00,2,200000
TKT0071982,35,2023-04-04 00:00:00,5,300000
TKT0084139,28,2024-06-23 00:00:00,4,140000
TKT0030865,19,2024-07-07 00:00:00,2,30000
TKT0072574,28,2023-08-15 00:00:00,4,140000
TKT0031778,40,2024-04-12 00:00:00,1,150000
TKT0078218,35,2023-01-06 00:00:00,4,240000
TKT0036151,6,2024-12-13 00:00:00,2,120000
TKT0041514,22,2024-01-02 00:00:00,5,750000
TKT0082647,18,2024-01-15 00:00:00,5,200000
TKT0059113,27,2023-05-11 00:00:00,1,30000
TKT0079455,19,2023-09-09 00:00:00,4,60000
TKT0010230,34,2024-04-15 00:00:00,4,200000
TKT0087484,34,2024-02-07 00:00:00,1,50000
TKT0075199,29,2023-09-12 00:00:00,4,200000
TKT0045006,18,2024-07-13 00:00:00,5,200000
TKT0071734,30,2023-05-11 00:00:00,3,90000
TKT0064377,22,2023-04-01 00:00:00,2,300000
TKT0076944,28,2024-06-02 00:00:00,2,70000
TKT0051846,33,2024-04-04 00:00:00,1,35000
TKT0064128,13,2023-12-18 00:00:00,1,35000
TKT0021245,32,2024-12-09 00:00:00,5,200000
TKT0057238,23,2023-02-23 00:00:00,5,1000000
TKT0097318,37,2023-05-09 00:00:00,4,160000
TKT0037872,14,2024-11-07 00:00:00,1,40000
TKT0028741,33,2024-12-29 00:00:00,3,105000
TKT0091060,37,2023-12-20 00:00:00,3,120000
TKT0058874,26,2024-04-07 00:00:00,4,100000
TKT0097557,6,2024-11-15 00:00:00,5,300000
TKT0099518,14,2024-04-28 00:00:00,5,200000
TKT0080934,20,2023-12-11 00:00:00,1,40000
TKT0029615,18,2024-11-26 00:00:00,3,120000
TKT0028066,3,2023-12-12 00:00:00,3,135000
TKT0047927,26,2023-09-07 00:00:00,5,125000
TKT0083794,18,2023-10-10 00:00:00,5,200000
TKT0065765,37,2023-09-03 00:00:00,4,160000
TKT0065917,13,2024-03-05 00:00:00,3,105000
TKT0040557,39,2023-04-14 00:00:00,2,160000
TKT0010758,33,2024-07-31 00:00:00,1,35000
TKT0060184,1,2023-12-23 00:00:00,4,200000
TKT0024843,10,2024-12-01 00:00:00,4,340000
TKT0089901,34,2024-12-15 00:00:00,3,150000
TKT0084552,12,2023-09-15 00:00:00,3,90000
TKT0043293,36,2023-01-04 00:00:00,2,110000
TKT0050429,7,2023-07-11 00:00:00,5,350000
TKT0019087,40,2023-07-28 00:00:00,2,300000
TKT0095398,38,2023-06-16 00:00:00,1,65000
TKT0043221,31,2024-11-17 00:00:00,5,75000
TKT0043637,4,2024-04-19 00:00:00,3,165000
TKT0088348,3,2024-04-25 00:00:00,1,45000
TKT0048758,23,2024-05-28 00:00:00,1,200000
TKT0065376,14,2024-03-20 00:00:00,3,120000
TKT0035620,1,2023-02-19 00:00:00,1,50000
TKT0076470,4,2024-10-10 00:00:00,2,110000
TKT0027921,8,2023-05-26 00:00:00,4,300000
TKT0073407,27,2023-10-02 00:00:00,5,150000
TKT0036568,29,2023-09-25 00:00:00,5,250000
TKT0030167,34,2023-07-17 00:00:00,2,100000
TKT0018377,26,2023-09-15 00:00:00,3,75000
TKT0047006,38,2024-08-11 00:00:00,4,260000
TKT0059355,32,2023-07-15 00:00:00,4,160000
TKT0090809,34,2024-03-11 00:00:00,4,200000
TKT0043318,21,2024-07-25 00:00:00,3,105000
TKT0054834,38,2024-10-29 00:00:00,3,195000
TKT0092934,3,2024-02-16 00:00:00,4,180000
TKT0084944,34,2024-12-28 00:00:00,1,50000
TKT0074898,21,2024-04-21 00:00:00,2,70000
TKT0036313,23,2024-03-11 00:00:00,3,600000
TKT0025386,7,2024-01-25 00:00:00,5,350000
TKT0072652,10,2024-05-06 00:00:00,3,255000
TKT0028258,17,2023-05-24 00:00:00,5,150000
TKT0051773,4,2023-03-19 00:00:00,2,110000
TKT0015425,23,2023-12-08 00:00:00,5,1000000
TKT0048812,36,2023-02-07 00:00:00,3,165000
TKT0080637,20,2023-12-04 00:00:00,5,200000
TKT0040455,17,2024-11-21 00:00:00,2,60000
TKT0053418,38,2023-12-23 00:00:00,5,325000
TKT0067403,34,2024-09-02 00:00:00,1,50000
TKT0027087,12,2024-02-16 00:00:00,2,60000
TKT0017686,29,2023-03-24 00:00:00,2,100000
TKT0087568,27,2024-04-10 00:00:00,4,120000
TKT0062267,39,2024-02-10 00:00:00,4,320000
TKT0013315,36,2024-01-01 00:00:00,3,165000
TKT0054323,14,2024-01-30 00:00:00,4,160000
TKT0081075,29,2023-02-08 00:00:00,2,100000
TKT0011226,12,2024-10-31 00:00:00,5,150000
TKT0040124,36,2023-09-23 00:00:00,4,220000
TKT0061761,10,2023-12-03 00:00:00,4,340000
TKT0016110,8,2024-01-30 00:00:00,4,300000
TKT0010415,14,2023-07-21 00:00:00,3,120000
TKT0040332,1,2023-07-23 00:00:00,1,50000
TKT0043831,27,2023-11-14 00:00:00,2,60000
TKT0010985,14,2023-02-10 00:00:00,5,200000
TKT0028283,38,2023-09-05 00:00:00,1,65000
TKT0029283,26,2024-12-07 00:00:00,3,75000
TKT0094796,25,2023-11-25 00:00:00,5,900000
TKT0096672,37,2023-12-08 00:00:00,2,80000
TKT0068055,5,2023-08-14 00:00:00,4,260000
TKT0016361,20,2023-01-11 00:00:00,4,160000
TKT0079606,3,2023-06-07 00:00:00,5,225000
TKT0049023,23,2023-07-07 00:00:00,4,800000
TKT0014711,23,2024-04-18 00:00:00,3,600000
TKT0086147,10,2024-11-30 00:00:00,2,170000
TKT0011594,21,2024-05-29 00:00:00,2,70000
TKT0048206,14,2024-09-26 00:00:00,2,80000
TKT0017530,5,2023-04-24 00:00:00,2,130000
TKT0084304,8,2024-03-29 00:00:00,2,150000
TKT0026675,20,2023-11-15 00:00:00,4,160000
TKT0097121,24,2023-10-06 00:00:00,3,750000
TKT0027554,40,2023-12-23 00:00:00,1,150000
TKT0047733,7,2023-11-17 00:00:00,2,140000
TKT0093168,36,2024-02-03 00:00:00,2,110000
TKT0058108,31,2024-08-31 00:00:00,1,15000
TKT0011333,3,2024-02-03 00:00:00,1,45000
TKT0029196,18,2024-09-12 00:00:00,2,80000
TKT0025226,28,2023-03-14 00:00:00,4,140000
TKT0078579,31,2023-01-19 00:00:00,3,45000
TKT0053007,20,2024-02-08 00:00:00,4,160000
TKT0010968,3,2024-09-25 00:00:00,2,90000
TKT0096156,22,2024-11-07 00:00:00,2,300000
TKT0042051,5,2023-08-27 00:00:00,3,195000
TKT0019770,14,2024-10-20 00:00:00,5,200000
TKT0059123,11,2023-06-19 00:00:00,4,400000
TKT0060486,24,2023-06-04 00:00:00,2,500000
TKT0034661,31,2023-02-09 00:00:00,2,30000
TKT0096255,10,2023-01-03 00:00:00,4,340000
TKT0050374,19,2023-10-17 00:00:00,3,45000
TKT0034237,26,2023-05-11 00:00:00,4,100000
TKT0018390,31,2024-11-29 00:00:00,1,15000
TKT0042867,19,2024-04-26 00:00:00,4,60000
TKT0016764,20,2024-04-09 00:00:00,2,80000
TKT0018295,38,2024-02-26 00:00:00,3,195000
TKT0066892,4,2023-04-15 00:00:00,4,220000
TKT0091806,32,2023-02-14 00:00:00,2,80000
TKT0079736,8,2023-05-30 00:00:00,3,225000
TKT0077117,27,2023-01-01 00:00:00,3,90000
TKT0032141,18,2023-03-13 00:00:00,3,120000
TKT0014386,27,2023-05-15 00:00:00,5,150000
TKT0046269,8,2024-05-07 00:00:00,5,375000
TKT0016803,23,2024-11-25 00:00:00,5,1000000
TKT0028172,36,2024-04-27 00:00:00,2,110000
TKT0088451,34,2024-01-27 00:00:00,3,150000
TKT0091834,40,2024-11-25 00:00:00,1,150000
TKT0033227,36,2024-01-15 00:00:00,5,275000
TKT0039587,5,2023-04-06 00:00:00,3,195000
TKT0055963,29,2023-07-14 00:00:00,5,250000
TKT0090282,26,2023-01-18 00:00:00,3,75000
TKT0018475,24,2023-12-01 00:00:00,3,750000
TKT0073271,14,2023-11-24 00:00:00,5,200000
TKT0082251,38,2023-11-01 00:00:00,5,325000
TKT0048518,23,2024-11-09 00:00:00,2,400000
TKT0046662,13,2024-08-09 00:00:00,4,140000
TKT0055663,36,2023-07-07 00:00:00,4,220000
TKT0060912,28,2024-06-08 00:00:00,4,140000
TKT0077039,16,2024-11-23 00:00:00,2,40000
TKT0069769,10,2024-09-16 00:00:00,4,340000
TKT0035299,32,2024-08-26 00:00:00,5,200000
TKT0080814,32,2023-08-21 00:00:00,3,120000
TKT0037939,15,2024-06-02 00:00:00,5,250000
TKT0075494,20,2024-10-23 00:00:00,3,120000
TKT0041122,3,2024-03-30 00:00:00,5,225000
TKT0065363,13,2024-06-27 00:00:00,4,140000
TKT0036405,18,2023-06-24 00:00:00,1,40000
TKT0031338,12,2023-11-01 00:00:00,5,150000
TKT0079472,31,2023-01-09 00:00:00,4,60000
TKT0073927,17,2023-12-09 00:00:00,3,90000
TKT0080725,3,2023-01-14 00:00:00,5,225000
TKT0082391,12,2024-11-22 00:00:00,5,150000
TKT0034806,4,2024-11-28 00:00:00,5,275000
TKT0080022,1,2023-10-30 00:00:00,3,150000
TKT0097669,33,2024-11-15 00:00:00,2,70000
TKT0084563,23,2024-02-22 00:00:00,1,200000
TKT0085703,16,2024-01-20 00:00:00,1,20000
TKT0025025,18,2024-02-05 00:00:00,5,200000
TKT0012682,26,2024-11-10 00:00:00,1,25000
TKT0032979,32,2023-01-02 00:00:00,4,160000
TKT0053288,7,2023-12-22 00:00:00,3,210000
TKT0071742,12,2024-09-02 00:00:00,1,30000
TKT0034361,39,2023-06-15 00:00:00,5,400000
TKT0079016,6,2023-05-08 00:00:00,4,240000
TKT0084646,4,2023-04-08 00:00:00,1,55000
TKT0088215,30,2024-05-13 00:00:00,3,90000
TKT0078736,28,2024-06-21 00:00:00,4,140000
TKT0044832,6,2023-01-03 00:00:00,4,240000
TKT0047772,20,2024-01-28 00:00:00,2,80000
TKT0085789,34,2023-09-02 00:00:00,3,150000
TKT0044818,34,2023-10-04 00:00:00,2,100000
TKT0019812,17,2023-08-04 00:00:00,3,90000
TKT0088726,36,2023-06-18 00:00:00,4,220000
TKT0017968,12,2023-06-06 00:00:00,4,120000
TKT0025486,27,2024-01-01 00:00:00,2,60000
TKT0035688,21,2024-06-29 00:00:00,4,140000
TKT0098215,36,2023-06-23 00:00:00,1,55000
TKT0072591,16,2024-02-22 00:00:00,4,80000
TKT0034335,25,2023-05-16 00:00:00,2,360000
TKT0040782,28,2024-04-15 00:00:00,5,175000
TKT0096739,5,2023-01-23 00:00:00,4,260000
TKT0093214,13,2024-03-30 00:00:00,5,175000
TKT0067905,23,2024-09-02 00:00:00,5,1000000
TKT0088100,5,2024-10-09 00:00:00,5,325000
TKT0035414,10,2023-04-15 00:00:00,1,85000
TKT0067723,40,2023-05-03 00:00:00,4,600000
TKT0049189,18,2023-03-18 00:00:00,5,200000
TKT0014136,9,2024-06-03 00:00:00,4,320000
TKT0076130,19,2023-06-04 00:00:00,5,75000
TKT0090542,40,2023-07-14 00:00:00,4,600000
TKT0013402,7,2023-11-14 00:00:00,1,70000
TKT0034817,19,2024-05-29 00:00:00,1,15000
TKT0057499,27,2023-07-18 00:00:00,5,150000
TKT0027800,5,2023-05-26 00:00:00,1,65000
TKT0057658,23,2024-07-11 00:00:00,5,1000000
TKT0024888,36,2023-12-23 00:00:00,5,275000
TKT0013001,34,2024-10-12 00:00:00,5,250000
TKT0081983,15,2023-07-29 00:00:00,1,50000
TKT0096515,6,2024-07-13 00:00:00,4,240000
TKT0052671,7,2024-08-06 00:00:00,2,140000
TKT0023404,7,2023-06-11 00:00:00,5,350000
TKT0010965,30,2023-03-12 00:00:00,2,60000
