OCCCD,LoginDate,LoginDuration
0000078789,2020-05-28 22:18:53,55
0000078792,2022-08-01 13:48:18,51
0000078792,2023-11-02 11:32:50,20
0000078794,2022-06-22 07:18:35,4
0000078794,2021-09-30 09:28:34,53
0000078798,2022-08-21 05:28:33,11
0000078798,2020-10-25 04:00:07,17
0000078799,2020-11-05 04:37:41,59
0000078799,2022-03-07 12:08:11,28
0000078802,2020-05-03 19:31:20,53
0000078802,2024-01-04 20:00:40,17
0000078804,2020-08-30 23:15:03,36
0000078804,2021-06-17 10:47:01,9
0000078805,2020-02-28 13:02:15,48
0000078805,2020-05-15 12:12:33,20
0000078806,2020-03-31 07:24:35,6
0000078806,2020-10-30 14:22:48,59
0000078807,2022-08-03 03:27:10,45
0000078807,2021-04-07 11:54:30,32
0000078808,2023-05-05 02:18:48,10
0000078808,2022-07-23 04:29:37,20
0000078809,2020-09-13 13:29:57,57
0000078809,2021-10-16 05:14:10,16
0000078810,2024-05-24 18:28:23,53
0000078810,2024-04-12 14:15:53,1
0000078812,2024-05-11 17:36:59,57
0000078812,2023-08-25 08:31:09,52
0000078813,2023-03-02 15:37:21,59
0000078813,2023-01-04 13:57:27,40
0000078814,2020-03-06 14:44:57,34
0000078814,2024-12-21 00:30:08,19
0000078816,2022-01-02 16:15:06,51
0000078816,2024-10-16 21:24:25,25
0000078819,2023-10-05 22:58:51,10
0000078819,2024-07-20 06:31:02,36
0000078820,2020-07-19 23:37:14,2
0000078820,2023-11-04 18:17:47,56
0000078822,2023-02-12 16:46:52,28
0000078822,2021-02-02 10:12:14,52
0000078823,2022-08-07 22:31:52,49
0000078823,2020-02-27 16:18:31,3
0000078825,2024-06-07 11:28:24,60
0000078825,2024-06-30 22:45:51,44
0000078826,2020-02-19 12:24:04,53
0000078826,2023-09-17 14:00:05,9
0000078827,2023-10-13 00:56:20,38
0000078827,2021-12-13 00:00:24,3
0000078828,2023-12-26 18:19:00,9
0000078828,2023-05-09 02:02:49,7
0000078831,2023-02-11 08:57:20,28
0000078831,2020-06-16 14:18:03,46
0000078834,2023-02-11 07:25:44,58
0000078834,2023-07-04 07:30:33,49
0000078837,2022-02-15 20:16:17,17
0000078837,2024-08-30 17:25:09,23
0000078840,2021-09-11 21:22:05,33
0000078840,2024-06-05 10:13:55,43
0000078841,2022-07-03 00:04:50,15
0000078841,2021-04-11 01:34:12,32
0000078842,2020-06-01 19:53:41,1
0000078842,2023-12-18 17:45:03,41
0000078844,2023-12-07 18:45:22,48
0000078844,2024-06-26 23:10:12,6
0000078847,2023-09-26 10:13:08,45
0000078847,2022-12-03 07:55:03,5
0000078849,2021-12-17 10:04:36,23
0000078849,2021-11-24 18:37:31,30
0000078851,2022-09-20 18:56:39,18
0000078851,2023-01-28 08:33:45,5
0000078854,2023-02-23 14:44:26,46
0000078854,2021-09-17 21:53:48,60
0000078855,2023-12-28 11:29:32,44
0000078855,2022-08-18 12:01:49,53
0000078858,2023-05-08 03:17:42,24
0000078858,2023-04-19 11:31:37,47
0000078860,2023-02-18 18:57:52,30
0000078860,2022-12-25 11:26:20,13
0000078861,2020-08-13 05:19:35,3
0000078861,2023-06-06 06:07:41,15
0000078862,2022-07-01 21:53:29,53
0000078862,2024-01-01 07:20:11,49
0000078865,2022-04-29 20:15:17,15
0000078865,2021-06-28 04:05:57,25
0000078866,2024-11-19 02:39:06,44
0000078866,2022-04-27 06:16:07,28
0000078870,2020-01-19 03:42:18,50
0000078870,2021-06-01 07:11:29,17
0000078871,2024-08-26 06:50:43,30
0000078871,2024-06-11 10:56:58,50
0000078877,2020-11-26 22:37:46,41
0000078877,2020-05-02 12:06:32,49
0000078883,2022-06-20 16:17:34,8
0000078883,2022-11-12 07:19:19,19
0000078884,2024-01-20 03:46:23,5
0000078884,2024-06-07 02:29:06,25
0000078886,2022-07-06 21:16:01,5
0000078886,2021-04-25 19:06:08,28
0000078888,2020-09-19 10:07:48,5
0000078888,2023-02-08 04:26:24,3
0000078889,2023-01-13 10:44:29,3
0000078889,2020-01-07 01:36:28,60
0000078891,2021-03-08 13:13:05,29
0000078891,2023-06-27 20:42:34,49
0000078892,2021-01-12 21:05:03,56
0000078892,2023-03-28 21:09:58,23
0000078893,2021-05-11 00:27:18,39
0000078893,2020-09-23 17:52:24,41
0000078895,2021-04-13 21:24:38,21
0000078895,2024-01-10 16:32:04,3
0000078896,2024-01-01 20:21:12,14
0000078896,2021-04-14 01:03:15,51
0000078897,2022-06-07 13:56:49,17
0000078897,2022-10-22 14:48:23,50
0000078899,2022-11-12 03:17:02,26
0000078899,2023-08-08 17:35:26,58
0000078901,2024-07-31 20:21:33,16
0000078901,2024-09-11 01:31:24,46
0000078904,2024-11-10 13:09:03,30
0000078904,2024-10-13 00:24:57,38
0000078906,2021-01-08 15:37:44,23
0000078906,2024-05-24 11:56:18,59
0000078908,2021-05-31 22:19:04,39
0000078908,2020-06-26 11:28:37,38
0000078909,2022-02-18 11:32:24,25
0000078909,2024-04-19 11:40:30,11
0000078911,2020-12-06 20:40:24,34
0000078911,2022-06-03 21:46:30,60
0000078912,2023-11-04 20:54:30,45
0000078912,2024-01-30 21:13:42,24
0000078914,2022-11-16 01:48:16,47
0000078914,2020-02-15 18:36:30,20
0000078916,2020-01-15 09:29:05,17
0000078916,2022-06-28 23:38:45,26
0000078918,2024-02-18 07:21:49,57
0000078918,2022-06-21 07:46:59,46
0000078920,2024-05-28 11:59:46,17
0000078920,2021-05-15 03:22:48,51
0000078921,2020-03-10 12:00:12,59
0000078921,2020-01-03 01:19:24,7
0000078922,2022-08-18 12:04:22,47
0000078922,2022-08-27 01:44:35,46
0000078923,2024-01-31 10:17:26,15
0000078923,2023-03-17 09:51:10,51
0000078924,2023-07-11 10:21:15,43
0000078924,2022-06-08 04:53:19,5
0000078925,2023-06-09 09:09:35,29
0000078925,2021-06-20 14:24:42,18
0000078927,2021-09-05 03:32:55,39
0000078927,2022-01-22 15:27:47,19
0000078928,2024-08-17 19:34:11,43
0000078928,2021-11-29 01:27:21,24
0000078930,2022-05-10 01:56:22,3
0000078930,2020-08-28 23:40:11,38
0000078934,2023-12-18 22:46:57,16
0000078934,2020-01-22 00:08:20,10
0000078936,2022-11-06 03:29:13,54
0000078936,2023-12-15 03:06:26,47
0000078937,2021-10-04 22:07:39,46
0000078937,2022-07-12 20:31:50,14
0000078938,2020-02-14 22:35:24,59
0000078938,2021-12-19 08:47:15,13
0000078939,2024-02-23 15:06:06,9
0000078939,2022-05-02 20:44:36,46
0000078944,2023-08-22 05:11:12,45
0000078944,2022-05-26 15:24:05,59
0000078947,2022-09-14 03:47:47,51
0000078947,2022-03-22 08:40:41,37
0000078951,2022-07-06 22:42:20,28
0000078951,2021-07-08 07:34:03,8
0000078954,2021-11-01 12:56:00,50
0000078954,2020-08-31 14:25:16,33
0000078959,2021-05-22 03:06:00,34
0000078959,2020-08-20 09:39:24,17
0000078961,2024-04-12 14:03:43,7
0000078961,2021-04-07 16:05:24,11
0000078962,2020-09-09 00:50:44,13
0000078962,2021-07-27 04:36:21,30
0000078964,2024-12-15 01:02:49,11
0000078964,2022-05-06 22:05:06,47
0000078966,2022-09-17 14:32:38,29
0000078966,2023-04-05 18:01:20,36
0000078968,2023-05-19 08:05:48,37
0000078968,2020-09-15 11:28:05,2
0000078970,2023-10-09 08:06:04,24
0000078970,2022-02-25 20:14:32,26
0000078971,2023-10-31 20:46:27,12
0000078971,2024-07-04 07:11:55,57
0000078972,2022-03-14 00:43:03,9
0000078972,2020-08-12 13:39:39,28
0000078973,2024-12-09 13:29:10,9
0000078973,2020-06-30 17:49:17,54
0000078975,2023-12-03 17:11:21,25
0000078975,2021-06-30 22:38:05,29
0000078976,2022-11-06 19:37:40,10
0000078976,2021-02-27 13:57:53,43
0000078983,2024-11-24 06:53:00,28
0000078983,2021-03-09 04:05:38,11
0000078987,2023-05-04 21:04:36,20
0000078987,2024-08-29 23:51:20,14
0000078988,2022-12-07 05:25:10,13
0000078988,2022-05-16 15:35:30,29
0000078989,2024-07-15 18:17:53,26
0000078989,2024-04-12 01:11:36,41
0000078993,2024-05-12 22:17:27,18
0000078993,2022-04-01 14:14:25,50
0000078994,2021-07-18 03:22:43,54
0000078994,2024-04-19 10:06:33,33
0000078995,2023-03-22 02:11:42,34
0000078995,2020-11-13 21:44:32,41
0000078997,2022-03-04 06:14:45,56
0000078997,2024-05-01 02:36:31,9
0000079000,2022-07-15 09:24:29,58
0000079000,2023-05-26 20:50:02,4
0000079003,2024-06-18 15:21:26,10
0000079003,2023-05-05 01:31:22,13
0000079006,2020-12-23 08:17:08,7
0000079006,2022-11-16 20:29:41,16
0000079008,2022-07-15 05:32:58,14
0000079008,2024-07-09 10:16:49,52
0000079011,2020-03-26 17:31:47,8
0000079011,2022-08-04 19:31:41,24
0000079012,2024-11-01 21:49:26,56
0000079012,2020-07-08 00:45:36,10
0000079013,2023-02-26 23:01:05,51
0000079013,2022-05-21 06:05:45,24
0000079015,2023-08-10 21:42:57,48
0000079015,2021-06-07 18:29:27,46
0000079016,2023-09-01 22:39:25,49
0000079016,2023-05-21 11:42:46,24
0000079017,2020-06-07 20:45:48,7
0000079017,2022-11-29 05:27:05,43
0000079022,2024-01-26 14:15:29,47
0000079022,2024-08-26 03:38:06,57
0000079023,2020-10-21 02:07:38,40
0000079023,2024-10-19 23:47:08,54
0000079024,2024-01-27 05:17:37,2
0000079024,2022-11-16 04:21:04,48
0000079025,2021-10-09 16:38:41,30
0000079025,2024-01-15 09:21:58,53
0000079027,2024-08-08 17:12:43,55
0000079027,2020-04-12 13:52:45,59
0000079029,2024-05-09 04:42:52,25
0000079029,2023-05-02 10:12:20,57
0000079031,2022-08-30 19:20:43,48
0000079031,2021-08-23 13:47:25,45
0000079032,2020-04-21 14:21:40,7
0000079032,2021-11-02 12:40:38,54
0000079033,2020-11-29 07:21:09,32
0000079033,2022-05-07 09:08:57,50
0000079034,2022-05-29 12:47:18,45
0000079034,2024-01-08 12:59:19,50
0000079035,2022-05-22 15:24:42,45
0000079035,2022-04-29 22:37:58,46
0000079037,2020-07-09 07:42:25,16
0000079037,2021-09-08 02:24:38,2
0000079038,2020-07-20 10:30:58,56
0000079038,2023-09-05 00:56:24,25
0000079039,2024-12-02 13:39:57,30
0000079039,2020-02-27 10:43:37,12
0000079041,2024-03-08 16:07:22,41
0000079041,2020-09-11 16:10:10,14
0000079042,2020-04-03 19:36:25,13
0000079042,2021-03-30 14:33:50,3
0000079043,2024-06-25 19:35:08,19
0000079043,2023-07-31 08:42:18,1
0000079047,2023-08-28 23:21:26,9
0000079047,2020-04-03 12:08:36,8
0000079048,2020-01-31 12:19:41,45
0000079048,2024-06-27 12:19:19,23
0000079051,2022-10-18 23:31:14,58
0000079051,2023-09-22 00:52:15,23
0000079056,2021-02-22 16:19:06,7
0000079056,2020-12-06 08:09:35,27
0000079059,2024-07-28 06:22:56,14
0000079059,2022-05-31 23:56:42,27
0000079060,2020-09-22 23:27:46,8
0000079060,2022-10-25 11:23:41,7
0000079062,2022-07-13 00:53:05,39
0000079062,2024-01-14 17:18:18,13
0000079063,2024-01-14 16:10:28,13
0000079063,2020-04-24 19:04:29,19
0000079064,2022-06-12 22:50:22,27
0000079064,2021-01-01 09:59:36,51
0000079065,2024-03-30 18:04:03,39
0000079065,2021-07-24 19:35:46,19
0000079071,2020-12-03 15:27:06,17
0000079071,2024-09-25 06:55:27,11
0000079073,2020-02-24 15:22:22,21
0000079073,2020-03-03 08:20:35,30
0000079074,2022-01-04 22:24:47,5
0000079074,2021-01-07 22:46:16,1
0000079075,2023-06-10 20:22:28,57
0000079075,2024-06-30 13:16:08,45
0000079076,2024-02-10 19:08:22,42
0000079076,2021-06-30 16:40:25,32
0000079083,2021-10-13 08:48:21,32
0000079083,2021-03-04 14:52:09,42
0000079086,2020-04-23 18:09:54,50
0000079086,2024-05-17 01:56:46,54
0000079089,2021-09-17 14:30:25,35
0000079089,2024-01-05 18:32:04,17
0000079090,2022-10-10 23:07:10,33
0000079090,2020-05-18 23:05:27,58
0000079093,2022-04-16 07:38:00,14
0000079093,2021-11-21 12:39:46,1
0000079094,2020-10-05 06:43:40,25
0000079094,2024-10-16 11:56:16,19
0000079095,2022-08-31 03:42:39,27
0000079095,2023-05-10 04:03:31,60
0000079096,2021-06-24 10:58:26,9
0000079096,2024-08-24 17:16:50,16
0000079097,2022-08-03 22:26:09,42
0000079097,2022-01-20 14:11:46,33
0000079098,2020-09-24 16:43:16,45
0000079098,2023-08-10 17:57:37,52
0000079101,2021-11-11 04:26:59,48
0000079101,2020-04-24 03:32:17,29
0000079102,2020-12-18 12:36:59,19
0000079102,2023-05-30 12:26:22,46
0000079103,2024-02-26 20:59:10,45
0000079103,2020-08-28 07:51:56,34
0000079105,2024-08-27 06:57:07,6
0000079105,2023-07-14 07:39:37,58
0000079106,2021-06-01 20:54:31,57
0000079106,2022-03-20 23:07:04,9
0000079107,2022-11-07 21:45:07,30
0000079107,2020-06-11 08:17:11,9
0000079108,2022-12-10 01:11:23,16
0000079108,2021-10-29 11:12:14,18
0000079110,2020-04-12 12:39:33,50
0000079110,2024-09-01 15:30:02,51
0000079113,2022-02-09 16:11:33,45
0000079113,2024-08-17 08:55:06,14
0000079116,2021-10-30 12:00:28,20
0000079116,2023-09-17 19:10:09,52
0000079118,2021-06-01 16:44:46,35
0000079118,2021-06-03 14:08:28,5
0000079120,2023-03-09 01:03:11,1
0000079120,2024-02-14 07:07:51,54
0000079124,2022-08-06 02:31:32,32
0000079124,2021-07-04 19:36:33,23
0000079127,2021-10-12 02:06:50,51
0000079127,2024-03-14 04:40:26,48
0000079129,2024-04-24 00:34:20,38
0000079129,2020-08-28 04:35:57,57
0000079130,2022-05-03 09:39:23,43
0000079130,2024-08-06 01:03:06,36
0000079132,2023-04-15 02:32:08,50
0000079132,2023-09-25 19:23:14,59
0000079133,2022-12-19 17:33:10,50
0000079133,2024-11-17 09:03:36,7
0000079137,2020-10-26 07:10:15,49
0000079137,2021-08-02 08:15:56,40
0000079140,2020-02-01 02:11:59,53
0000079140,2024-03-28 10:19:27,24
0000079141,2023-08-23 11:05:57,23
0000079141,2024-04-18 01:41:08,37
0000079143,2020-01-12 13:52:35,57
0000079143,2024-01-29 08:49:42,41
0000079144,2022-05-16 07:07:38,1
0000079144,2020-03-20 08:05:07,9
0000079148,2024-07-26 22:38:37,44
0000079148,2024-09-04 03:45:02,51
0000079149,2023-11-11 19:49:50,29
0000079149,2021-04-18 21:29:38,48
0000079152,2022-09-17 01:29:40,14
0000079152,2020-04-04 00:56:14,5
0000079153,2024-02-22 06:25:54,29
0000079153,2024-02-24 23:39:51,28
0000079157,2024-05-12 03:32:02,4
0000079157,2020-04-29 01:55:51,40
0000079158,2021-11-26 05:22:08,13
0000079158,2024-07-29 18:18:45,21
0000079163,2022-06-27 14:57:27,40
0000079163,2020-01-02 12:07:53,7
0000079165,2021-06-26 16:54:20,37
0000079165,2021-06-01 16:05:08,3
0000079167,2024-03-03 22:45:53,42
0000079167,2020-03-13 23:53:04,25
0000079168,2022-08-24 13:50:18,7
0000079168,2023-06-02 18:01:59,41
0000079169,2021-03-03 15:51:52,24
0000079169,2020-01-23 15:16:06,11
0000079170,2020-06-04 20:03:23,54
0000079170,2024-11-28 03:14:58,60
0000079174,2023-11-23 12:16:57,47
0000079174,2021-07-09 20:00:41,44
0000079175,2023-12-15 08:28:34,5
0000079175,2020-09-11 13:32:54,48
0000079176,2022-02-27 11:30:00,12
0000079176,2024-08-04 01:23:27,30
0000079179,2022-10-17 08:01:26,13
0000079179,2020-09-27 19:14:28,26
0000079181,2021-09-17 17:09:27,45
0000079181,2020-11-25 04:12:44,30
0000079183,2024-02-07 18:48:38,35
0000079183,2022-08-14 23:08:04,39
0000079184,2021-09-21 15:25:32,19
0000079184,2024-10-20 08:15:00,14
0000079192,2022-05-01 10:09:57,10
0000079192,2024-11-09 08:30:12,6
0000079193,2023-01-28 14:54:54,55
0000079193,2020-10-01 16:17:36,28
0000079195,2021-09-16 11:18:44,3
0000079195,2024-11-13 04:24:41,40
0000079196,2020-03-14 09:51:12,36
0000079196,2024-01-01 09:41:20,28
0000079197,2024-03-12 12:32:36,31
0000079197,2024-10-10 11:55:26,26
0000079202,2020-11-22 03:16:49,52
0000079202,2024-11-20 16:14:45,4
0000079205,2021-05-18 19:48:21,13
0000079205,2021-12-26 23:09:25,3
0000079206,2021-06-16 13:30:07,26
0000079206,2021-02-22 01:45:09,57
0000079209,2022-10-29 16:38:51,47
0000079209,2021-03-07 07:47:24,35
0000079211,2024-02-29 18:35:52,28
0000079211,2021-01-15 08:57:11,14
0000079213,2021-08-19 12:38:23,34
0000079213,2024-09-30 15:50:57,37
0000079214,2023-09-11 04:58:54,30
0000079214,2023-01-09 15:16:27,35
0000079216,2023-01-20 09:41:12,3
0000079216,2024-05-26 10:57:25,41
0000079220,2022-02-18 00:19:31,10
0000079220,2020-09-19 03:17:53,22
0000079222,2020-12-14 12:14:56,12
0000079222,2023-01-21 07:21:30,45
0000079223,2021-07-07 12:23:01,26
0000079223,2022-10-02 11:45:13,25
0000079228,2020-10-29 08:50:11,59
0000079228,2022-04-04 20:02:10,53
0000079229,2020-08-01 18:25:58,35
0000079229,2020-10-15 19:16:41,43
0000079231,2023-10-03 07:32:33,7
0000079231,2020-01-08 09:03:48,25
0000079232,2020-05-23 22:33:24,2
0000079232,2020-07-08 00:58:59,58
0000079233,2024-06-20 10:02:45,50
0000079233,2023-06-19 00:58:03,41
0000079234,2021-02-06 14:35:54,32
0000079234,2023-02-25 13:29:50,7
0000079236,2022-01-31 18:12:09,56
0000079236,2021-08-10 20:53:05,20
0000079238,2022-09-24 09:32:46,23
0000079238,2021-09-03 06:41:08,28
0000079240,2021-10-17 03:00:40,51
0000079240,2022-01-24 02:53:37,51
0000079241,2024-05-19 19:42:16,60
0000079241,2024-08-28 20:20:54,44
0000079242,2021-10-23 09:20:15,16
0000079242,2024-09-19 15:29:01,32
0000079244,2023-10-04 06:14:49,53
0000079244,2024-11-08 00:07:57,20
0000079246,2023-03-18 23:44:28,12
0000079246,2024-11-02 17:56:08,34
0000079247,2024-05-27 16:31:41,6
0000079247,2023-10-16 04:59:15,50
0000079250,2022-06-26 16:39:27,57
0000079250,2020-01-30 07:52:32,49
0000079251,2021-05-06 01:53:56,11
0000079251,2024-12-02 17:49:15,24
0000079252,2023-10-15 03:48:11,13
0000079252,2021-08-08 10:38:44,41
0000079253,2024-01-13 21:07:02,33
0000079253,2023-06-07 18:11:52,23
0000079255,2022-08-28 20:02:57,34
0000079255,2022-10-11 09:08:47,35
0000079256,2023-04-30 21:13:49,24
0000079256,2021-06-19 18:43:50,30
0000079258,2023-09-21 07:53:53,40
0000079258,2021-10-11 15:34:25,29
0000079259,2022-02-09 10:59:51,18
0000079259,2022-10-23 00:00:19,23
0000079262,2022-10-09 16:13:46,22
0000079262,2021-03-18 05:40:58,14
0000079263,2023-02-16 02:43:45,44
0000079263,2020-07-11 06:10:53,49
0000079265,2022-12-25 14:21:16,40
0000079265,2023-01-22 15:50:40,35
0000079266,2021-03-03 11:17:17,7
0000079266,2020-03-04 22:45:26,60
0000079267,2020-04-02 09:10:28,38
0000079267,2021-11-19 03:01:14,51
0000079269,2020-05-06 07:56:18,27
0000079269,2023-09-22 05:01:32,43
0000079270,2023-06-29 00:58:15,50
0000079270,2023-11-10 11:52:11,12
0000079271,2021-06-27 19:23:24,7
0000079271,2023-02-18 13:02:50,59
0000079272,2024-03-20 22:43:44,22
0000079272,2023-05-14 14:38:36,49
0000079274,2021-02-28 11:16:22,50
0000079274,2023-03-28 10:31:13,49
0000079277,2023-05-08 23:47:44,37
0000079277,2021-12-20 19:38:33,52
0000079279,2022-07-21 08:55:23,9
0000079279,2022-02-20 16:22:42,42
0000079280,2021-12-19 00:32:31,1
0000079280,2023-01-15 07:23:59,47
0000079287,2023-11-27 11:19:57,21
0000079287,2023-09-13 23:23:53,3
0000079288,2024-06-26 09:44:20,38
0000079288,2022-01-23 02:07:18,30
0000079289,2021-06-25 04:08:41,33
0000079289,2022-10-28 13:45:58,31
0000079295,2024-06-23 04:23:03,19
0000079295,2023-07-11 06:08:02,26
0000079296,2023-10-14 09:18:40,36
0000079296,2021-11-27 04:26:22,15
0000079297,2023-01-30 05:30:20,17
0000079297,2024-04-26 15:32:51,3
0000079298,2024-07-31 17:51:49,58
0000079298,2020-05-09 07:12:13,29
0000079300,2020-10-05 23:48:28,4
0000079300,2022-05-21 03:03:19,33
0000079302,2021-09-26 01:26:27,47
0000079302,2021-11-07 06:54:22,47
0000079303,2024-12-05 02:50:24,17
0000079303,2022-11-07 11:53:57,15
0000079305,2024-01-16 01:44:59,25
0000079305,2022-10-11 02:49:36,37
0000079306,2022-06-26 15:01:40,44
0000079306,2021-06-24 08:41:43,37
0000079308,2022-05-02 16:58:45,34
0000079308,2023-06-17 07:19:05,32
0000079309,2021-05-22 11:53:47,31
0000079309,2020-03-28 03:06:22,50
0000079314,2023-11-04 08:17:05,29
0000079314,2022-01-19 03:27:48,33
0000079316,2022-05-29 23:54:07,24
0000079316,2024-07-20 04:32:51,43
0000079320,2020-03-20 13:16:45,48
0000079320,2024-03-07 06:48:40,38
0000079322,2020-10-16 04:50:40,13
0000079322,2023-09-19 05:06:00,48
0000079323,2023-01-24 15:48:22,55
0000079323,2024-05-03 06:29:42,3
0000079324,2023-09-22 03:19:40,59
0000079324,2021-06-05 09:32:47,1
0000079325,2021-04-26 15:27:32,11
0000079325,2021-10-14 23:51:27,40
0000079328,2022-09-15 14:12:05,57
0000079328,2022-12-05 21:23:42,11
0000079329,2024-10-08 05:20:43,57
0000079329,2023-08-31 10:28:28,45
0000079331,2021-11-20 22:03:48,60
0000079331,2022-01-30 14:08:27,34
0000079333,2024-09-23 09:31:42,21
0000079333,2020-01-25 22:24:33,30
0000079334,2023-05-25 17:50:16,12
0000079334,2021-08-17 05:09:55,29
0000079336,2023-09-13 20:48:31,40
0000079336,2022-03-04 06:59:28,38
0000079337,2020-01-19 22:27:31,47
0000079337,2024-11-10 10:38:27,49
0000079338,2024-02-08 00:48:02,58
0000079338,2020-01-22 00:29:42,49
0000079339,2023-07-23 07:05:15,19
0000079339,2023-04-16 19:25:13,13
0000079340,2022-12-26 21:14:08,59
0000079340,2022-08-13 03:05:46,26
0000079342,2021-09-12 18:11:59,44
0000079342,2024-03-23 02:31:54,30
0000079343,2024-04-22 04:48:47,35
0000079343,2023-01-01 22:01:28,30
0000079344,2020-10-06 19:31:57,23
0000079344,2022-09-04 06:26:57,39
0000079346,2023-05-01 03:21:47,50
0000079346,2020-04-06 16:47:22,3
0000079347,2022-10-22 18:26:03,37
0000079347,2021-05-18 08:16:44,56
0000079352,2022-12-22 23:51:34,27
0000079352,2021-03-23 22:06:31,20
0000079354,2024-07-05 22:11:04,13
0000079354,2022-01-15 15:54:27,47
0000079355,2022-11-27 00:08:50,1
0000079355,2021-09-06 02:32:06,35
0000079356,2023-08-10 00:28:25,58
0000079356,2021-11-30 12:46:14,49
0000079358,2024-07-30 05:16:28,52
0000079358,2024-07-30 23:20:11,42
0000079359,2024-08-29 10:08:44,40
0000079359,2024-08-14 18:12:41,54
0000079363,2021-01-19 13:58:59,10
0000079363,2022-04-13 08:40:47,30
0000079364,2022-02-24 05:22:22,47
0000079364,2023-01-17 07:18:52,24
0000079369,2021-04-23 17:47:45,12
0000079369,2020-10-20 16:56:56,24
0000079370,2020-08-21 12:17:11,14
0000079370,2024-07-30 07:01:48,8
0000079372,2021-08-12 18:36:51,45
0000079372,2023-01-07 11:35:00,14
0000079373,2022-02-06 13:37:10,48
0000079373,2022-04-21 11:18:40,37
0000079374,2020-09-19 04:57:54,29
0000079374,2020-06-03 16:35:04,4
0000079375,2020-06-09 21:48:23,36
0000079375,2020-01-29 19:51:44,41
0000079376,2023-02-14 14:14:36,25
0000079376,2023-12-31 15:30:56,51
0000079377,2021-05-27 01:39:58,57
0000079377,2020-09-27 08:10:05,42
0000079386,2023-11-06 13:03:40,51
0000079386,2022-09-11 22:04:33,26
0000079389,2023-01-29 16:49:58,54
0000079389,2023-05-27 19:01:19,23
0000079390,2023-07-07 11:56:50,34
0000079390,2020-08-02 19:21:41,45
0000079391,2024-08-07 06:08:30,27
0000079391,2023-09-08 19:30:43,4
0000079395,2024-06-20 19:36:27,12
0000079395,2023-02-15 13:07:00,12
0000079400,2020-06-09 16:31:41,36
0000079400,2020-05-20 15:58:47,39
0000079401,2021-09-08 02:04:07,23
0000079401,2021-07-01 05:52:54,3
0000079403,2022-03-27 07:45:35,10
0000079403,2024-07-12 10:56:02,57
0000079404,2023-02-05 00:31:03,10
0000079404,2020-09-28 06:02:06,26
0000079405,2022-11-02 01:58:10,21
0000079405,2021-12-31 10:25:47,35
0000079406,2023-09-22 18:06:10,43
0000079406,2021-01-28 15:40:39,14
0000079409,2022-12-27 22:53:40,50
0000079409,2020-11-17 00:10:13,33
0000079413,2023-04-20 17:32:52,28
0000079413,2022-10-27 00:05:04,31
0000079416,2020-03-13 05:20:08,23
0000079416,2023-01-18 05:09:26,8
0000079418,2020-11-19 00:41:16,51
0000079418,2022-04-15 02:57:09,21
0000079419,2024-10-22 19:40:52,6
0000079419,2024-05-06 06:17:10,14
0000079420,2024-10-11 17:23:15,21
0000079420,2020-12-14 07:41:37,47
0000079421,2021-10-22 13:42:18,33
0000079421,2021-05-01 02:35:54,59
0000079423,2023-07-15 18:03:35,57
0000079423,2024-12-09 07:59:33,10
0000079424,2021-04-28 22:16:16,40
0000079424,2021-08-27 06:21:29,18
0000079425,2022-11-10 07:13:44,32
0000079425,2024-03-12 01:57:58,6
0000079426,2020-05-10 15:33:59,60
0000079426,2022-10-14 10:07:34,43
0000079428,2023-06-30 03:16:48,35
0000079428,2022-07-07 13:30:56,42
0000079430,2024-07-08 06:47:06,38
0000079430,2023-05-25 05:45:08,2
0000079433,2024-11-16 02:41:02,29
0000079433,2024-08-09 00:09:35,53
0000079434,2020-06-20 18:32:35,39
0000079434,2021-11-28 06:43:49,21
0000079436,2023-06-09 16:10:10,1
0000079436,2020-11-18 01:49:24,45
0000079440,2024-07-06 11:40:12,29
0000079440,2020-05-15 07:45:18,43
0000079441,2022-06-07 17:42:25,14
0000079441,2020-10-21 12:19:05,46
0000079443,2024-10-02 05:43:27,18
0000079443,2021-01-02 15:26:55,55
0000079446,2022-08-30 00:51:16,57
0000079446,2023-07-01 18:45:42,16
0000079448,2023-04-24 14:07:57,11
0000079448,2022-08-29 16:15:56,4
0000079449,2022-06-17 03:48:51,57
0000079449,2020-09-10 17:52:41,16
0000079451,2023-01-09 04:26:31,21
0000079451,2024-09-30 08:57:00,5
0000079452,2022-01-12 03:14:58,54
0000079452,2024-05-31 02:04:51,60
0000079453,2023-05-05 02:52:31,2
0000079453,2021-07-24 23:16:50,9
0000079455,2024-01-08 10:30:16,54
0000079455,2022-03-28 20:29:21,40
0000079456,2020-08-26 13:20:34,47
0000079456,2020-09-07 15:52:34,4
0000079457,2020-09-03 11:40:22,48
0000079457,2021-03-16 09:17:55,37
0000079460,2022-10-19 12:31:31,12
0000079460,2022-05-01 04:27:35,21
0000079462,2021-10-14 10:11:46,44
0000079462,2024-06-06 03:27:39,60
0000079465,2021-05-07 11:45:40,29
0000079465,2023-01-15 19:29:35,9
0000079467,2022-06-02 06:27:41,29
0000079467,2023-05-03 18:00:10,31
0000079468,2020-06-14 10:28:46,43
0000079468,2021-05-14 14:47:11,24
0000079471,2024-06-24 07:14:57,42
0000079471,2020-03-15 00:06:26,30
0000079474,2022-09-22 03:27:00,53
0000079474,2023-10-03 00:48:25,35
0000079477,2020-09-28 01:28:57,30
0000079477,2024-09-11 14:39:28,11
